"participant_id","chunk_id","mean_temp","sd_temp","min_temp","max_temp","range_temp","median_temp","skewness_temp","kurtosis_temp","mean_rate_of_change","max_rate_of_change","mean_scl","sd_scl","min_scl","max_scl","scl_slope","scr_peaks","scr_mean_amplitude","scr_max_amplitude","mean_mag","sd_mag","max_mag","min_mag","mad_mag","bpm","d_time","mean_bvp","sd_bvp","min_bvp","max_bvp","skewness_bvp","kurtosis_bvp","bpm_predicted_from_scr_peaks","label","split"
1,11,31.4447916666667,0.00646626552183334,31.4296875,31.453125,0.0234375,31.4453125,-0.236196874768789,-0.840899208744282,-0.000538793103448274,0.015625,0.00706861296591038,0.000866985825546104,0.00502110319212079,0.00976479705423116,4.66233385460723e-06,0,0,0,1.00139744502101,0.0371078952797635,1.45090355837722,0.816803465952978,0.00890978992525179,72.7456762039153,0.824791288375854,-0.000149715811325753,0.0393093926497433,-0.163107380270958,0.220112770795822,-0.160574563360234,6.62510212028801,89.8266750865987,NA,"test"
1,12,28.2065104166667,0.0609894000544475,28.109375,28.296875,0.1875,28.20703125,-0.113992965228274,-1.46761075928687,0.00619611002763681,0.0234374552966001,0.00609583200033133,0.00933997190782232,0.00148413819260895,0.0595735870301723,-5.24512852127311e-06,1,0.0595735870301723,0.0595735870301723,1.00260294796962,0.0469925182543897,1.32943445615253,0.602874514097698,0.00762440483089407,80.5647807986208,0.74474229812622,1.40244697831803e-05,0.048354162534673,-0.255226850509644,0.2532117664814,-0.335477858872837,12.2639667380483,89.9907556895632,NA,"test"
1,13,30.884375,0.02740333716778,30.8359375,30.9296875,0.09375,30.890625,0.0569099351553928,-1.14293752974454,0.00269396140658338,0.0234374497086891,0.00493325704204229,0.000915492734171609,0.00266312668099999,0.00690748449414968,-1.17723986569071e-05,0,0,0,0.999381376483582,0.00472088624190356,1.0142242161626,0.984764627518956,0.00479350966233244,135.023974427278,0.44436553030303,0.000162852719692333,0.0143681694846315,-0.0423702672123909,0.0428872928023338,-0.331205234787663,0.00199184822960863,89.8266750865987,NA,"test"
1,14,29.5080729166667,0.0282417456439696,29.4609375,29.5625,0.1015625,29.5078125,0.100976567219676,-1.07508749372744,0.00350214894219884,0.015624985098853,0.0308555114897899,0.00544512951697374,0.00330116739496588,0.0364931561052799,0.000248269412760474,0,0,0,1.00247632227249,0.00570638891927288,1.04004834667951,0.967645322940333,0.0048533819064075,73.3368700265253,0.81814236111111,-0.000153902073301045,0.0202557672568327,-0.0639515817165375,0.0533837601542473,-0.150278707558393,0.214431429793471,89.8266750865987,NA,"test"
1,15,30.17578125,0.0236386839475372,30.1328125,30.21875,0.0859375,30.17578125,0.256305872827091,-1.10107550334975,0.00215517087229399,0.0234374776482799,0.0046156236998892,0.000908507162856243,0.00260764476843178,0.00643588928505778,-3.9629849503521e-06,0,0,0,1.00266900312303,0.0182527249139448,1.21855827192833,0.826499206773362,0.00595878237111135,102.990192598029,0.582579743628408,0.000382566141073918,0.02763620687301,-0.154680460691452,0.129364669322968,-0.754940831460926,8.44118631152426,89.8266750865987,NA,"test"
1,16,31.2861979166667,0.00664286959191808,31.2734375,31.3046875,0.03125,31.2890625,0.408960139465186,0.482256380574205,-9.03246072256521e-18,0.0234375,0.0280547207919881,0.0670244067343019,0.00264925602823495,0.292347490787506,-0.00242289966520141,1,0.157984435558319,0.157984435558319,1.00492717190653,0.0476217242535323,1.7914232561824,0.744758089460199,0.0135740476050587,74.3013094600864,0.807522780365414,-0.000479926258579629,0.0301890171981562,-0.0889395177364349,0.0869365036487579,-0.19499050523874,0.25247330377501,89.9907556895632,NA,"test"
1,17,30.3955729166667,0.021759560444218,30.3515625,30.4296875,0.078125,30.3984375,-0.280871529582257,-1.11451240836952,0.00188577284330456,0.0156249850988532,0.0040858880636127,0.000932058197403367,0.00135930418036878,0.00775358220562338,-6.41071198492487e-06,0,0,0,1.002129363508,0.0623102732814665,1.40109069435907,0.606077417407812,0.00856861509090334,86.5617368366827,0.693146905233693,3.80225406843236e-05,0.038817923636725,-0.153195902705193,0.229945331811905,0.984222211132619,10.7284086296309,89.8266750865987,NA,"test"
1,18,30.5,0.0170423929460503,30.4765625,30.5390625,0.0625,30.49609375,0.366068166364966,-1.048088636841,0.0013469803821468,0.0156249850988532,0.00490135501798552,0.000666815133927528,0.00317633314989507,0.00728198653087019,8.04253000797345e-06,0,0,0,0.99918896271601,0.00466837622441118,1.01730501167085,0.982891842500463,0.00464668495234374,112.700106723586,0.532386363636363,1.92388985851715e-05,0.00921233366812536,-0.0284104067832231,0.0168840140104294,-0.494790191346995,-0.221405604757424,89.8266750865987,NA,"test"
1,19,30.3296875,0.0237851373471059,30.28125,30.3671875,0.0859375,30.3359375,-0.346712535748187,-1.19498914930564,0.00188577252216008,0.0156249850988533,0.00431625314522534,0.00264226831165598,0.00113737699575722,0.0253551844507456,1.38704531959125e-05,0,0,0,1.01540761418402,0.124680271219332,2.33185774830265,0.432679182652353,0.0107059669451529,97.6159534217852,0.614653628805409,0.000636478031174192,0.0203421755978808,-0.0982687249779701,0.112204909324646,0.656461099541252,5.26591132609168,89.8266750865987,NA,"test"
1,20,31.2841145833333,0.00664286959191808,31.2734375,31.296875,0.0234375,31.28125,-0.0836235523836051,-0.844158222563673,-8.97264619677685e-18,0.015625,0.248231483871738,0.0092325603917924,0.224687427282333,0.267255842685699,5.51321676799229e-05,32,0.250128441490233,0.267255842685699,1.01093878334969,0.0814324926135577,1.90854206803779,0.493691945586355,0.00816611354983245,93.6822752188535,0.640462668736776,-0.000174260176402185,0.029973839713302,-0.0896741524338722,0.122085258364677,0.214287028028722,1.28477396394707,95.0772543814639,NA,"test"
1,21,30.70859375,0.0252237762318064,30.6640625,30.75,0.0859375,30.70703125,-0.0417164058412724,-1.28982300798448,0.00269396198464371,0.0156249850988517,0.00529458227877815,0.000844729577641694,0.00300988787785172,0.00715715251863002,-3.26363604609706e-06,0,0,0,0.999204329006345,0.00493396834958845,1.01789742583678,0.981935171982508,0.00488708354130545,126.871776817716,0.472918418145948,-7.21472536800652e-06,0.0111488465919528,-0.0335794016718864,0.0263878330588341,-0.49926769922907,-0.0546132078401906,89.8266750865987,NA,"test"
1,22,31.2723958333333,0.00863975083785579,31.25,31.2890625,0.0390625,31.2734375,-0.0429386841274417,0.371400964818078,-0.000808189655172418,0.015625,0.0627142034897891,0.0884949422851403,0.00280183111317455,0.207238405942917,0.0016680674357418,8,0.203108478337526,0.207238405942917,1.00199989589468,0.039279221038705,1.71531125171996,0.724281915669222,0.00817472888422965,82.1055190212444,0.730766953491583,0.000107843380768221,0.0567817058159461,-0.272693336009979,0.350773215293884,0.15926418689747,10.3921400478221,91.139319910315,NA,"test"
1,23,31.2783854166667,0.00882056037793218,31.2578125,31.296875,0.0390625,31.28125,-0.112511767900817,-0.466227548302147,0.000269396551724146,0.0234375,0.282528601462642,0.0238032451062803,0.22704541683197,0.313597023487091,-0.000129846214246349,32,0.289756321813911,0.313597023487091,1.02022580307761,0.155999085791462,2.30281772090606,0.11746082220906,0.020821117174484,78.640498673002,0.762965660346182,0.000621641749269959,0.0490295063881506,-0.299401164054871,0.175360038876534,-0.929853053973474,7.61709234491068,95.0772543814639,NA,"test"
1,24,30.09453125,0.0242191845066696,30.046875,30.1328125,0.0859375,30.09765625,-0.143928341320416,-1.40558977306217,0.00242456472640151,0.0234374552966018,0.00457990728124665,0.000809772785807267,0.001165117835626,0.0061029982753098,3.61331245478462e-06,0,0,0,1.00314338894158,0.0198692566671731,1.23310506658592,0.79024982823844,0.00612598964782379,108.079470198676,0.555147058823529,-0.000200661273644679,0.0254059294547958,-0.116537891328335,0.148166984319687,0.0887404120846599,6.17257933281638,89.8266750865987,NA,"test"
1,25,31.2838541666667,0.00626793403973245,31.2734375,31.296875,0.0234375,31.28125,0.143437619793057,-0.568537414966095,3.40958861411626e-18,0.0234375,0.211317706398404,0.0554064606538909,0.00016644541756249,0.261000275611877,0.000128563837844785,25,0.231171592473984,0.261000275611877,1.01888887669819,0.146490953263548,2.07993106232624,0.343700405357905,0.0130339648507246,81.0754110252232,0.740051752328873,-0.000236797675703807,0.0791300610163104,-0.316635370254517,0.269114017486572,-0.492173345052279,2.86196635351925,93.9286901607122,NA,"test"
1,26,29.2752604166667,0.0278061528176531,29.2265625,29.3359375,0.109375,29.2734375,0.28497577370967,-0.71984461108702,0.00377154427357242,0.0234374497086892,0.00547304879000876,0.00820853927119933,-0.002413458423689,0.049101397395134,1.49194765522951e-05,0,0,0,1.00757560500452,0.0848195442405846,2.88236326113338,0.595083445940522,0.00647314994897392,86.0830169737613,0.697001593453543,0.000398210560047118,0.0603635337916023,-0.403863281011581,0.482751041650772,-0.524465091032775,24.9935922794498,89.8266750865987,NA,"test"
1,27,30.9794270833333,0.0302565230718599,30.9296875,31.03125,0.1015625,30.984375,0.0166745520466852,-1.07126493003181,0.00350215029100654,0.0234374776482797,0.00454904555905765,0.000761702872955213,0.00181702908594161,0.00649137096479535,-3.38019224024614e-06,0,0,0,0.999196322601159,0.00468805722294734,1.01707437240693,0.984828541738263,0.00465729265333464,117.932353352955,0.508766240087048,-0.00011801013550515,0.013958412825572,-0.0472648963332176,0.0268761087208986,-0.715548078001915,0.12294929154949,89.8266750865987,NA,"test"
1,28,30.5583333333333,0.0213937728445216,30.5234375,30.6015625,0.078125,30.5546875,0.16638000972529,-1.27200872553705,0.00269395999354624,0.0234374776482799,0.00542612039716914,0.0007953459046896,0.00300988787785172,0.00733746867626905,6.06103557623739e-06,0,0,0,0.999370413121254,0.0047842035780072,1.01872297379855,0.984959141421189,0.00473832545882764,121.101246598625,0.495453198750813,0.00013163571872307,0.0118109103674759,-0.0443004593253136,0.043830368667841,-0.39767103475138,1.19812302247736,89.8266750865987,NA,"test"
1,29,31.3419270833333,0.0140180291405103,31.3203125,31.3671875,0.046875,31.34375,-0.00728322594161652,-1.09870343946032,-0.00107758318813373,0.015624985098853,0.0307618860621005,0.0572863050487252,-0.00070739298826083,0.202550187706947,0.000753433557086381,5,0.163316234946251,0.202550187706947,1.01790842191368,0.124438426815329,1.83936331078681,0.258904197560419,0.0135681168181385,80.2340037060441,0.74781261346279,-0.000534650849188741,0.0340565977948882,-0.104724802076817,0.103615432977676,-0.168381289124823,0.405184335944313,90.6470781014214,NA,"test"
1,30,31.2770833333333,0.00978222368092645,31.2578125,31.296875,0.0390625,31.2734375,-0.0798434360202157,-0.722516174898156,0.000808189655172421,0.015625,0.177888186151783,0.0140849560509365,0.153878778219223,0.208264827728271,0.000402010038119404,28,0.178906525884356,0.206211999058723,1.00139170653862,0.0343584491826221,1.94362913780157,0.602699888952361,0.00664145948556383,74.3225806451613,0.807291666666667,5.1281362296625e-05,0.0571643401181551,-0.218392163515091,0.19723978638649,-0.342349999862062,2.6355499409972,94.4209319696058,NA,"test"
1,31,29.3966145833333,0.037979786633265,29.328125,29.4609375,0.1328125,29.3984375,-0.0402879700532154,-1.3272043370116,0.00457973232301967,0.0234374497086891,0.00990800985794824,0.012805841389925,0.00195573363453149,0.0477004796266556,-1.02571407411279e-05,0,0,0,1.00483451173979,0.0670123064345283,1.67350140902799,0.515581764951698,0.00647975155989303,79.7019691325174,0.752804487179486,0.000656628420589792,0.0291723904104765,-0.126785561442375,0.108807615935802,-0.667457455550518,3.40079600319401,89.8266750865987,NA,"test"
1,32,31.3794270833333,0.0135601319175783,31.359375,31.3984375,0.0390625,31.375,0.159479851772165,-1.32205039584065,0.0013469827586207,0.0156250000000003,0.0698117133482204,0.0764703933037777,0.00302375829778611,0.190260976552963,-0.00127608149836795,13,0.163216797205118,0.190260976552963,1.00302118553633,0.0474559035218688,1.52022193568378,0.724575977635426,0.00887105375804844,80.1317957166392,0.748766447368421,1.48656343905409e-05,0.0454902565512874,-0.241994872689247,0.226270854473114,0.255437606195811,7.1536687314777,91.9597229251377,NA,"test"
1,33,31.2541666666667,0.00606311837704188,31.2421875,31.265625,0.0234375,31.25390625,0.10712599676774,-0.559641240797916,0.000269396551724138,0.0078125,0.168756459529201,0.00596568845142272,0.158442154526711,0.179386541247368,-0.000146863590769407,39,0.169334377233799,0.179386541247368,1.00083249215079,0.0299529105420809,2.08638647155369,0.634008149308258,0.00630048573712883,77.26634362113,0.77653473929355,-0.000102294227296322,0.0214282993108321,-0.0628399848937988,0.0921267494559288,0.26414535482203,0.911481037735816,96.2258186022157,NA,"test"
1,34,31.390625,0.00845922331255796,31.375,31.40625,0.03125,31.390625,0,-0.429469434832757,-1.28457764779757e-10,0.0156249850988533,0.286192249755065,0.0156195505813975,0.265716224908829,0.325428515672684,0.000292095316558325,21,0.28216063834372,0.325428515672684,0.999077243027052,0.00656579734888878,1.03418037911627,0.973670644991212,0.00638959886626706,110.67816468055,0.542112350463867,-0.000225952531385095,0.0161499807717832,-0.048966072499752,0.0466481037437916,-0.00196731784413369,-0.0572778754870535,93.272367748854,NA,"test"
1,35,27.7893229166667,0.0468068530021722,27.6875,27.875,0.1875,27.7890625,-0.175935622154952,-0.591337251805803,0.00646550645090245,0.0234374552966018,0.00201294918141078,0.000857297180946307,-0.00076287478441372,0.00482691684737801,-1.17724006134673e-05,0,0,0,1.00938202829269,0.0881877478711083,2.33168510283389,0.431447533963979,0.012304991151573,92.5053533190579,0.64861111111111,-0.000322563615736726,0.0390433909536784,-0.192498236894608,0.152041777968407,0.00266695899813112,3.23810997765217,89.8266750865987,NA,"test"
1,36,28.3786458333333,0.042875993797336,28.2890625,28.4453125,0.15625,28.37890625,-0.152430495073886,-1.0953474193064,0.00538792204241881,0.0312499329449186,0.00735399750701617,0.011420771005921,-0.00020805676467716,0.0405849404633045,-6.99350860815125e-07,0,0,0,1.00743615404247,0.0552880415144523,1.88365382474888,0.709146108123873,0.00935823812188618,94.0805380210796,0.637751454892365,0.000309248678619649,0.0245306110394898,-0.0637198314070702,0.158232644200325,0.853265586801176,4.61006306082604,89.8266750865987,NA,"test"
1,37,31.3486979166667,0.00882056037793218,31.3359375,31.3671875,0.03125,31.3515625,0.0264551915379054,-1.02421323960068,0.000808189655172418,0.015625,0.153475730121136,0.00770627246246694,0.140771210193634,0.164947405457497,0.000146513851750799,36,0.153491181217962,0.164947405457497,1.00046510824887,0.00806467458136259,1.0720905098426,0.951647253912986,0.00556786081837542,70.1272827891533,0.855587121212121,-5.72051254342419e-05,0.0247556362264564,-0.0713479742407799,0.0769790410995483,-0.0946506516477889,0.100280667748132,95.7335767933221,NA,"test"
1,38,31.3760416666667,0.00839261421843875,31.359375,31.390625,0.03125,31.375,-0.0929724196610923,-0.690668454998111,-0.000808187535615414,0.0156249850988532,0.343425777306159,0.0210516447346599,0.303429991006851,0.377387225627899,0.000513090055529811,21,0.347246077798662,0.377387225627899,0.999158724882945,0.00620269599767686,1.02634930073318,0.978434850591084,0.00593484975404296,114.208754208754,0.525353773584906,-0.000216022402461628,0.0133134645856944,-0.0465973541140556,0.0415451303124428,-0.251749754820269,0.626307005088982,93.272367748854,NA,"test"
1,39,30.7953125,0.0284582744315373,30.7421875,30.84375,0.1015625,30.79296875,-0.0143997065389809,-1.27319968937432,0.00296335763716224,0.0234374776482799,0.00516327535539555,0.000851669637219518,0.0031208514701575,0.00768422987312078,2.30785666675377e-05,0,0,0,0.999488288083742,0.00481604244005289,1.01488303445454,0.979820493100625,0.00487675206753698,124.810400866739,0.480729166666666,2.50765067751968e-05,0.0111186883903772,-0.0369710884988308,0.024477381259203,-0.652597721390246,0.0456107734960449,89.8266750865987,NA,"test"
1,40,30.62734375,0.0237630054568128,30.59375,30.671875,0.078125,30.6328125,0.121674548631976,-1.37270856379261,0.0024245654329197,0.0312499329449157,0.00548402953233259,0.000771809266268676,0.00266312668099999,0.00729585718363523,2.56428322872193e-06,0,0,0,0.999449607980111,0.00456307058565715,1.01909584306706,0.982061179591896,0.00464402986062901,119.965669790075,0.500143083475403,-8.45379111600177e-05,0.0115938261084555,-0.0367838963866234,0.0238341093063354,-0.475805853710298,-0.30477457790447,89.8266750865987,NA,"test"
1,41,30.2572916666667,0.023743807798337,30.2265625,30.296875,0.0703125,30.25390625,0.232234698302264,-1.3961942050552,0.00215516952348607,0.0156249850988533,0.00447911536515069,0.00101435139912361,0.00227475399151444,0.00790615659207105,8.39220641666101e-06,0,0,0,1.00568536635813,0.0760799924427177,2.33431741421308,0.63539350707159,0.00730230015612252,95.4143042062928,0.628836530320187,-0.000869332271099665,0.0504575662936732,-0.212908029556274,0.292532950639725,0.625019122249567,7.02992013907647,89.8266750865987,NA,"test"
1,42,31.43203125,0.0319262761589102,31.375,31.484375,0.109375,31.4375,-0.182517240012067,-1.25144310182028,0.00350214887796974,0.0234374552966024,0.0392612359779984,0.0346549179225012,0.00042998397839255,0.189068123698235,0.000990513430423096,15,0.0589216753840446,0.0668278336524963,1.00906450240359,0.106844635660946,2.14885432968153,0.359903361807149,0.0163209388625205,105.4036598493,0.569240196078431,-0.000804599125831373,0.044702917433552,-0.209643974900246,0.179798930883408,-0.120000981968587,3.67083094143088,92.2878841310668,NA,"test"
1,43,31.325,0.0151601099332972,31.296875,31.3515625,0.0546875,31.32421875,-0.214589811189814,-1.01319124099348,-0.00161637931034483,0.015625,0.00698250058727959,0.000776979369478777,0.00482691684737801,0.00898805260658264,1.09564896453829e-05,0,0,0,1.00049861533356,0.0275123678728573,1.33092320689122,0.799665911771803,0.00918485782636335,71.3552864108751,0.840862716947283,6.84179835616306e-05,0.0310909114307703,-0.117295168340206,0.109264016151428,-0.497510273909514,3.6817335655431,89.8266750865987,NA,"test"
1,44,29.1479166666667,0.044190998841302,29.078125,29.2265625,0.1484375,29.14453125,0.0183412612105207,-1.34425694270459,0.00511852581184024,0.0234374776482775,0.00412553444427127,0.00377014849971849,0.00128995196428149,0.0313056074082851,8.74188086878857e-06,0,0,0,1.00395452329379,0.0711202490761444,1.91510006556013,0.568335463817254,0.00763712125259762,83.8338658146966,0.715701219512194,-0.000546263798120587,0.0232933820508245,-0.0699989423155785,0.110189318656921,0.59096822779652,4.1125941045517,89.8266750865987,NA,"test"
1,45,29.8234375,0.0297738648485084,29.7734375,29.875,0.1015625,29.82421875,-0.153778658516451,-1.20661694665175,0.00350214598766712,0.0390624254943359,0.00418852940007733,0.0010240313238728,-0.00239958800375461,0.00639427779242396,1.15392803989288e-05,0,0,0,0.999979434471938,0.0105833881744528,1.05757176239158,0.937380210852825,0.00707782263660309,86.7892267290149,0.691330044768577,-0.000149940062025659,0.0250133585343027,-0.104748800396919,0.0959837138652802,0.00604140553102757,2.38330128707425,89.8266750865987,NA,"test"
1,46,28.98359375,0.0560877539178332,28.90625,29.078125,0.171875,28.9765625,0.219572842574925,-1.32075291124722,0.00565732064946885,0.0234374776482799,0.00417153811407236,0.00140467355444146,-0.00034676128416322,0.0108466930687428,-3.49675234751538e-06,0,0,0,1.00592937855037,0.123032732295677,3.24193011261849,0.26817711383708,0.0144253715525535,82.823760363245,0.72442979812622,-0.000213151170585964,0.0435083973523543,-0.298684567213058,0.259244829416275,-0.801088954740185,13.940648123429,89.8266750865987,NA,"test"
1,47,31.3200520833333,0.0169784669924946,31.2890625,31.34375,0.0546875,31.3203125,-0.173100661643676,-1.46236996122711,0.00188577586206896,0.03125,0.174800508779784,0.0250702054883325,0.123724423348904,0.206114903092384,-0.000547591377707088,32,0.176731218118221,0.205601692199707,1.00310798211902,0.0636525389969572,1.54511114183675,0.368955535504707,0.0077945313191452,86.7183601600962,0.691895002272071,-1.94422047267534e-05,0.0457440875308103,-0.155957788228989,0.160235673189163,0.260167462986472,3.02873885979581,95.0772543814639,NA,"test"
1,48,31.3052083333333,0.0430816665510527,31.2421875,31.375,0.1328125,31.3046875,0.0547871334640917,-1.41577181658294,0.00404094236679032,0.0156249850988533,0.0452041460375767,0.0323114642564798,0.00375889218412339,0.111185535788536,0.000564026176741644,14,0.0647413206419774,0.111185535788536,1.00508239333477,0.0917368212051033,2.31255902395443,0.509738731405653,0.0113698853787626,101.189087993091,0.592949310938517,-0.000108703894166714,0.027163908080033,-0.106328293681145,0.134510561823845,-0.202032723179565,3.68564151677477,92.1238035281022,NA,"test"
1,49,29.5921875,0.033423851146016,29.5390625,29.65625,0.1171875,29.5859375,0.368090725224553,-1.16443354426372,0.00377154613621201,0.0312499701977066,0.0137479285457327,0.0133082734197752,0.00230249483138322,0.0390314497053623,-0.000234981748361548,0,0,0,1.00098821726885,0.042212707565746,1.46592847207761,0.673531729706196,0.0097093816420045,81.901394995608,0.732588254488431,-0.00039515437620139,0.0435095517886578,-0.200030073523521,0.158994600176811,-0.0788926842281703,4.77145291455149,89.8266750865987,NA,"test"
1,50,31.2109375,0.0136091928236154,31.1875,31.2421875,0.0546875,31.2109375,0.378358055030101,-0.509435261707989,-0.00134698275862068,0.015625,0.0279311582019242,0.0424907925958318,-0.00810034293681383,0.122489951550961,0.000975360780829141,9,0.111142382853561,0.121366448700428,1.00618505245129,0.0973402136143248,2.74531238015293,0.456675072799128,0.0121305940790365,85.5404624481363,0.701422441296461,0.000377926862537,0.0423667447761216,-0.220615461468697,0.213837921619415,0.046594598687339,9.36539398478485,91.3034005132796,NA,"test"
1,51,28.6953125,0.0427908248050911,28.6171875,28.765625,0.1484375,28.6875,0.119281801412236,-1.198,0.00511852728910584,0.031249932944919,0.00469873084609086,0.000917490791973653,0.00239958800375461,0.00707392999902367,-1.51526182889941e-06,0,0,0,1.00174368074655,0.070857199300824,1.94794974749485,0.507778929554426,0.0303249028820553,71.3832695462002,0.840533088235293,-2.48978487282634e-05,0.067766895051306,-0.283984690904617,0.440462797880173,0.558915677807061,9.6709871897422,89.8266750865987,NA,"test"
1,52,31.2515625,0.00971024166040415,31.234375,31.2734375,0.0390625,31.25,-0.0541643224859013,-0.629770939625882,-0.000538793103448267,0.015625,0.191265196477373,0.00889691928354322,0.176640197634697,0.204533666372299,-0.000229736586578754,36,0.191774780965514,0.204173043370247,1.00013610586623,0.00692785059909306,1.03590567469438,0.933232704482619,0.00605930805870486,77.6591840211564,0.772606624139322,-2.11452152901379e-05,0.0204293981696937,-0.0556945726275444,0.0584547780454159,-0.0865108247704331,-0.410435775442938,95.7335767933221,NA,"test"
